"Date","GS.Open","GS.High","GS.Low","GS.Close","GS.Volume","GS.Adjusted"
2009-12-04,167.5,167.800003051758,163.529998779297,167.240005493164,10410300,128.809677124023
2009-12-07,166.520004272461,167.360000610352,163.759994506836,163.850006103516,6654600,126.198654174805
2009-12-08,163.119995117188,164.100006103516,161.050003051758,161.839996337891,11693900,124.650527954102
2009-12-09,162.130004882812,167.050003051758,160.720001220703,166.440002441406,10975800,128.193557739258
2009-12-10,166.690002441406,167.940002441406,164.160003662109,166.729995727539,11930700,128.416870117188
2009-12-11,167.539993286133,167.949996948242,165.419998168945,166,6425000,127.85457611084
2009-12-14,166.479995727539,166.5,163.860000610352,166.100006103516,6652900,127.931632995605
2009-12-15,164.809997558594,166,162.110000610352,162.740005493164,7539800,125.343727111816
2009-12-16,163.850006103516,165.889999389648,163.070007324219,164.990005493164,8637700,127.076713562012
2009-12-17,162.309997558594,163.619995117188,160.830001831055,160.929992675781,8943800,123.949645996094
2009-12-18,161.809997558594,163.380004882812,160.199996948242,163.190002441406,8687100,125.690368652344
2009-12-21,163.789993286133,166.75,163.419998168945,165.449996948242,9392900,127.430969238281
2009-12-22,165.5,166.300003051758,164.5,164.600006103516,4190700,126.776336669922
2009-12-23,165.059997558594,165.800003051758,163.389999389648,163.630004882812,4052600,126.029205322266
2009-12-24,164,164.899993896484,163.309997558594,163.970001220703,1858100,126.291069030762
2009-12-28,164.100006103516,165.710006713867,163.460006713867,163.759994506836,3586000,126.129341125488
2009-12-29,164.5,165.199996948242,163.210006713867,164.119995117188,5214800,126.406631469727
2009-12-30,164.059997558594,167.279998779297,163.690002441406,166.699996948242,5996200,128.393707275391
2009-12-31,167.289993286133,170.130004882812,166.929992675781,168.839996337891,6401800,130.042022705078
2010-01-04,170.050003051758,174.25,169.509994506836,173.080001831055,9135000,133.307708740234
2010-01-05,173,176.259994506836,172.570007324219,176.139999389648,11659400,135.664566040039
2010-01-06,175.380004882812,175.380004882812,173.759994506836,174.259994506836,7381100,134.216506958008
2010-01-07,174.320007324219,178.75,173.949996948242,177.669998168945,8727400,136.842926025391
2010-01-08,176.330001831055,177.429992675781,173.949996948242,174.309997558594,7268100,134.255020141602
2010-01-11,175.059997558594,175.059997558594,170.520004272461,171.559997558594,7704900,132.137008666992
2010-01-12,170.009994506836,170.479995727539,167.029998779297,167.820007324219,10360100,129.256378173828
2010-01-13,168.009994506836,169.669998168945,166.119995117188,169.070007324219,11269500,130.219131469727
2010-01-14,168,170.720001220703,167.210006713867,168.529998779297,10521400,129.803237915039
2010-01-15,167.600006103516,167.800003051758,164.580001831055,165.210006713867,10896300,127.246139526367
2010-01-19,165.009994506836,167.399993896484,163.899993896484,166.860000610352,7705300,128.516952514648
2010-01-20,165.800003051758,168.179992675781,164.320007324219,167.789993286133,8893900,129.233184814453
2010-01-21,169.289993286133,171,156.770004272461,160.869995117188,51738300,123.903396606445
2010-01-22,158.690002441406,159.75,152.25,154.119995117188,30175600,118.704490661621
2010-01-25,156.130004882812,158.300003051758,154.5,154.979995727539,17877000,119.36693572998
2010-01-26,154.910003662109,156.5,150.699996948242,150.880004882812,15985900,116.209091186523
2010-01-27,150.75,152.929992675781,148.270004272461,151.5,19899000,116.68660736084
2010-01-28,154.229995727539,155.199996948242,149.949996948242,153.289993286133,16160700,118.06526184082
2010-01-29,154.440002441406,154.880004882812,147.809997558594,148.720001220703,18502800,114.545425415039
2010-02-01,149.820007324219,155.25,149.210006713867,153.130004882812,12980800,117.942047119141
2010-02-02,153.649993896484,157.5,153.649993896484,156.940002441406,17246600,120.876533508301
2010-02-03,157.919998168945,159.940002441406,157.110000610352,157.229995727539,16785200,121.099868774414
2010-02-04,155.270004272461,156.059997558594,150.449996948242,150.679992675781,18895000,116.055023193359
2010-02-05,150.820007324219,154.460006713867,148.869995117188,154.160003662109,18759200,118.735313415527
2010-02-08,154.270004272461,154.600006103516,150.820007324219,151.100006103516,10257300,116.378517150879
2010-02-09,152.699996948242,153.529998779297,149.649993896484,152.490005493164,14017300,117.449104309082
2010-02-10,152.770004272461,155.350006103516,151.759994506836,153.630004882812,10555300,118.327194213867
2010-02-11,154.399993896484,155.320007324219,152.25,154.050003051758,11163400,118.650596618652
2010-02-12,152.369995117188,154.5,151.139999389648,153.929992675781,10293200,118.558197021484
2010-02-16,155.300003051758,157.740005493164,154.600006103516,157.399993896484,11497100,121.230804443359
2010-02-17,158,158.190002441406,155.809997558594,157.259994506836,10070000,121.122970581055
2010-02-18,155.610000610352,156.589996337891,154.880004882812,155.729995727539,10991100,119.94457244873
2010-02-19,154.509994506836,157,154.490005493164,156.179992675781,8693000,120.291114807129
2010-02-22,157.199996948242,157.970001220703,156.029998779297,156.710006713867,7375500,120.699348449707
2010-02-23,156.809997558594,160.210006713867,155.910003662109,156.699996948242,15696000,120.691749572754
2010-02-24,157.339996337891,159.25,156.869995117188,158.330001831055,8361500,121.947113037109
2010-02-25,156.229995727539,156.440002441406,154.320007324219,156.440002441406,10519900,120.491371154785
2010-02-26,156.259994506836,156.990005493164,155.259994506836,156.350006103516,7812700,120.692092895508
2010-03-01,156.509994506836,158.289993286133,156.169998168945,156.539993286133,6522800,120.838790893555
2010-03-02,157.179992675781,159.75,156.910003662109,158.75,11986400,122.544776916504
2010-03-03,159.039993286133,159.449996948242,157.229995727539,157.720001220703,10006000,121.749618530273
2010-03-04,158.25,163.850006103516,158.110000610352,163.610000610352,15439500,126.29638671875
2010-03-05,165.110000610352,168.25,165,167.179992675781,12226700,129.052169799805
2010-03-08,167.880004882812,170.690002441406,167.460006713867,169.839996337891,9344500,131.105499267578
2010-03-09,169.220001220703,172.199996948242,168,168.850006103516,12958700,130.341278076172
2010-03-10,170.259994506836,172.339996337891,168.869995117188,171.940002441406,13107200,132.726608276367
2010-03-11,171.399993896484,173.570007324219,171.100006103516,173.509994506836,8910600,133.938507080078
2010-03-12,175.009994506836,176.339996337891,174,174.960006713867,10216900,135.057861328125
2010-03-15,173.949996948242,175.199996948242,170.380004882812,173.529998779297,13958600,133.95393371582
2010-03-16,174.330001831055,176.419998168945,173.559997558594,176.190002441406,11687700,136.007263183594
2010-03-17,176.860000610352,177.880004882812,175.570007324219,176.639999389648,10138600,136.354675292969
2010-03-18,176.199996948242,177.75,175.660003662109,177.449996948242,6883500,136.979995727539
2010-03-19,177.899993896484,178.210006713867,175.949996948242,177.899993896484,10896600,137.327301025391
2010-03-22,176.210006713867,176.949996948242,175.229995727539,176.160003662109,7320400,135.984161376953
2010-03-23,176.25,176.809997558594,173.289993286133,174.830001831055,10804800,134.957534790039
2010-03-24,173.639999389648,175.960006713867,173.639999389648,174.410003662109,8396100,134.633270263672
2010-03-25,175.240005493164,178.729995727539,174.779998779297,174.899993896484,9534300,135.011535644531
2010-03-26,175.380004882812,175.479995727539,171.910003662109,172.869995117188,11811500,133.444488525391
2010-03-29,173.869995117188,174.429992675781,171.639999389648,174.050003051758,11785600,134.355377197266
2010-03-30,174.259994506836,174.779998779297,170.699996948242,171.380004882812,8184600,132.294326782227
2010-03-31,170,171.660003662109,169.850006103516,170.630004882812,8243200,131.715316772461
2010-04-01,171.720001220703,172,169.5,170.220001220703,6480600,131.398895263672
2010-04-05,170.679992675781,173.369995117188,169.770004272461,173.160003662109,6135000,133.668334960938
2010-04-06,172.610000610352,173.889999389648,172.149993896484,172.899993896484,7743600,133.467651367188
2010-04-07,172.889999389648,177.899993896484,172.809997558594,176.360000610352,13887200,136.138519287109
2010-04-08,176.100006103516,180.800003051758,175.279998779297,179.5,10668800,138.562408447266
2010-04-09,180.279998779297,181,177.5,179.119995117188,8462000,138.26904296875
2010-04-12,179.360000610352,180.380004882812,177.839996337891,177.839996337891,6040800,137.281066894531
2010-04-13,177.559997558594,180,177.110000610352,179.25,6466400,138.36946105957
2010-04-14,183.910003662109,185.940002441406,183.070007324219,184.919998168945,12556400,142.746337890625
2010-04-15,185.539993286133,185.600006103516,183.660003662109,184.270004272461,7838700,142.244552612305
2010-04-16,183.619995117188,186.410003662109,155.550003051758,160.699996948242,102043700,124.050033569336
2010-04-19,155.600006103516,163.729995727539,155,163.320007324219,54299200,126.072540283203
2010-04-20,166.440002441406,166.710006713867,158,159.979995727539,42196600,123.494216918945
2010-04-21,161.669998168945,163.139999389648,157,158.929992675781,30371000,122.683654785156
2010-04-22,157.929992675781,162,156.289993286133,159.050003051758,24823000,122.776321411133
2010-04-23,160.190002441406,160.720001220703,157,157.399993896484,14916000,121.502624511719
2010-04-26,156.720001220703,156.990005493164,151.520004272461,152.029998779297,30940700,117.357315063477
2010-04-27,150.25,156.190002441406,150.149993896484,153.039993286133,34516800,118.136985778809
2010-04-28,156.660003662109,157.649993896484,154.690002441406,157.009994506836,21226100,121.20157623291
2010-04-29,159.550003051758,161.050003051758,158.339996337891,160.240005493164,18464300,123.69490814209
2010-04-30,151.899993896484,152.5,143.300003051758,145.199996948242,73187900,112.084999084473
2010-05-03,147.839996337891,150.649993896484,146.539993286133,149.5,28282700,115.404335021973
2010-05-04,149.029998779297,152.350006103516,147.830001831055,149.449996948242,30313400,115.365730285645
2010-05-05,148.100006103516,151.220001220703,147.199996948242,148.190002441406,18355200,114.393142700195
2010-05-06,147.479995727539,148.630004882812,139.059997558594,142.320007324219,22984700,109.861877441406
2010-05-07,145.380004882812,146.550003051758,141.5,142.990005493164,21268500,110.379043579102
2010-05-10,149.089996337891,149.899993896484,141.199996948242,143.830001831055,23098200,111.027465820312
2010-05-11,142.399993896484,145.5,141.550003051758,141.970001220703,15497900,109.591674804688
2010-05-12,144.240005493164,147.649993896484,142.279998779297,147.199996948242,15457000,113.628921508789
2010-05-13,148.360000610352,148.449996948242,144.419998168945,144.649993896484,11517900,111.660469055176
2010-05-14,143.410003662109,144.149993896484,141.899993896484,143.229995727539,10977400,110.564300537109
2010-05-17,143.470001220703,144.300003051758,138.529998779297,142.639999389648,16330100,110.108879089355
2010-05-18,143.690002441406,143.75,136.600006103516,137.360000610352,18025300,106.033050537109
2010-05-19,137.949996948242,140.130004882812,136.100006103516,140.100006103516,18079900,108.14818572998
2010-05-20,138.199996948242,139.490005493164,135.75,136.100006103516,16279200,105.060401916504
2010-05-21,137.080001831055,143.449996948242,136.25,140.619995117188,25553400,108.549575805664
2010-05-24,142,142.949996948242,136.509994506836,136.690002441406,16556800,105.515846252441
2010-05-25,134.729995727539,143.190002441406,134.199996948242,142.559997558594,21490900,110.04712677002
2010-05-26,144.289993286133,145.800003051758,139.690002441406,140.300003051758,17073900,108.302589416504
2010-05-27,142.929992675781,145.050003051758,141.039993286133,144.949996948242,12910200,112.171890258789
2010-05-28,144.419998168945,145.800003051758,143.100006103516,144.259994506836,10683700,111.637901306152
2010-06-01,144.259994506836,146.399993896484,141.699996948242,141.860000610352,9455200,109.780662536621
2010-06-02,142,145,141.139999389648,144.830001831055,7668400,112.079040527344
2010-06-03,144.910003662109,145.25,142.5,144.039993286133,7454900,111.467651367188
2010-06-04,142.169998168945,145.869995117188,141.710006713867,142.25,14900400,110.082450866699
2010-06-07,142.279998779297,143.270004272461,137.850006103516,138.679992675781,12238600,107.319725036621
2010-06-08,139.139999389648,139.679992675781,135.050003051758,137.779998779297,14587000,106.623252868652
2010-06-09,138.589996337891,139.419998168945,136.220001220703,136.800003051758,8950600,105.864875793457
2010-06-10,137.600006103516,137.770004272461,131.300003051758,133.770004272461,21931000,103.520072937012
2010-06-11,133.330001831055,136.050003051758,133,135.639999389648,9241800,104.967178344727
2010-06-14,137.110000610352,137.110000610352,133.399993896484,133.440002441406,10951400,103.264686584473
2010-06-15,134.630004882812,137.399993896484,133.300003051758,136.899993896484,10649300,105.942245483398
2010-06-16,136.059997558594,138.259994506836,135.710006713867,137.059997558594,7077700,106.066116333008
2010-06-17,136.949996948242,138.380004882812,135.220001220703,137.320007324219,8104300,106.267250061035
2010-06-18,137.820007324219,139.720001220703,137.520004272461,138.179992675781,10154900,106.932807922363
2010-06-21,139.649993896484,140.149993896484,137.309997558594,137.740005493164,8691000,106.592346191406
2010-06-22,137.539993286133,137.75,134.589996337891,134.789993286133,9002200,104.30940246582
2010-06-23,133.899993896484,136.380004882812,132.729995727539,135.070007324219,8232200,104.526107788086
2010-06-24,134.139999389648,135.979995727539,133.110000610352,134.979995727539,9967900,104.456443786621
2010-06-25,136.990005493164,140.899993896484,135.429992675781,139.660003662109,14332300,108.078155517578
2010-06-28,140.380004882812,140.380004882812,136.529998779297,136.660003662109,9908100,105.756538391113
2010-06-29,134.979995727539,135.850006103516,133.169998168945,133.759994506836,10338100,103.512283325195
2010-06-30,133.679992675781,134.300003051758,131.020004272461,131.270004272461,9139800,101.585388183594
2010-07-01,131.690002441406,133.75,129.5,131.139999389648,11645300,101.48477935791
2010-07-02,132.110000610352,132.380004882812,129.690002441406,131.080001831055,6566400,101.438362121582
2010-07-06,133.740005493164,134.389999389648,131.070007324219,132.259994506836,7820100,102.351493835449
2010-07-07,132.440002441406,136.130004882812,132.070007324219,135.830001831055,9300400,105.114196777344
2010-07-08,136.919998168945,137.169998168945,133.559997558594,135.460006713867,9895700,104.827911376953
2010-07-09,135.360000610352,138.5,134.589996337891,138.059997558594,6919900,106.839958190918
2010-07-12,137.610000610352,138.309997558594,136.029998779297,137.25,4728900,106.213134765625
2010-07-13,138.5,141.199996948242,138.110000610352,140.25,8983900,108.534698486328
2010-07-14,139.289993286133,139.589996337891,137.649993896484,139.059997558594,6068500,107.613883972168
2010-07-15,140.020004272461,146.25,137.820007324219,145.220001220703,21621900,112.380851745605
2010-07-16,151.470001220703,152,146.050003051758,146.169998168945,29604600,113.115951538086
2010-07-19,147.669998168945,147.699996948242,144.100006103516,145.679992675781,10875900,112.736747741699
2010-07-20,142.179992675781,149.729995727539,141.550003051758,148.910003662109,20571400,115.236381530762
2010-07-21,150.050003051758,150.970001220703,146.860000610352,146.990005493164,11337000,113.750595092773
2010-07-22,148.880004882812,149.880004882812,144.160003662109,146.550003051758,13307300,113.410034179688
2010-07-23,146.649993896484,148.410003662109,144.570007324219,147.380004882812,7306900,114.052406311035
2010-07-26,147.389999389648,149,145.210006713867,148.199996948242,6089000,114.68692779541
2010-07-27,149.089996337891,149.660003662109,147,147.229995727539,7151200,113.936325073242
2010-07-28,147,148.649993896484,146.779998779297,147.199996948242,4845600,113.913108825684
2010-07-29,148.270004272461,153.149993896484,147.630004882812,152.580001831055,15657700,118.076477050781
2010-07-30,151.350006103516,153.410003662109,150.800003051758,150.820007324219,8792400,116.714477539062
2010-08-02,152.820007324219,153.639999389648,151.610000610352,152.740005493164,6523100,118.200286865234
2010-08-03,152.119995117188,153.960006713867,151.410003662109,153.190002441406,5648500,118.548515319824
2010-08-04,153.619995117188,157.25,153,156.410003662109,12283700,121.040390014648
2010-08-05,155.630004882812,156.220001220703,154.399993896484,155.919998168945,5680200,120.66121673584
2010-08-06,154.539993286133,156.059997558594,153.770004272461,155.179992675781,8082600,120.088531494141
2010-08-09,155.929992675781,156.199996948242,154.589996337891,155.399993896484,4209800,120.258743286133
2010-08-10,154.020004272461,154.770004272461,153.179992675781,153.899993896484,5861700,119.097953796387
2010-08-11,151.720001220703,152,148.910003662109,149.25,7734400,115.499473571777
2010-08-12,147.809997558594,150.589996337891,147.809997558594,149.419998168945,4949300,115.631050109863
2010-08-13,149.380004882812,150.449996948242,148.080001831055,148.080001831055,4218700,114.594116210938
2010-08-16,147.580001831055,149.179992675781,147,147.759994506836,3760100,114.346435546875
2010-08-17,148.679992675781,149.789993286133,148.139999389648,148.589996337891,4391600,114.988754272461
2010-08-18,148.539993286133,149.940002441406,147.729995727539,149.199996948242,4460600,115.460830688477
2010-08-19,148.669998168945,149.660003662109,146.279998779297,147.050003051758,5290900,113.796981811523
2010-08-20,147.440002441406,148.970001220703,147.25,148.240005493164,5276800,114.717895507812
2010-08-23,148.119995117188,148.5,146.600006103516,146.740005493164,3729200,113.557090759277
2010-08-24,144.800003051758,145.490005493164,143.820007324219,143.949996948242,6372300,111.398056030273
2010-08-25,142.809997558594,145.330001831055,142.75,144.679992675781,5638400,111.962959289551
2010-08-26,144.940002441406,145.160003662109,141.660003662109,141.809997558594,6818100,109.741905212402
2010-08-27,141.130004882812,141.740005493164,138.25,139.75,11252000,108.147766113281
2010-08-30,138.830001831055,140.110000610352,136.649993896484,136.660003662109,6205800,106.02205657959
2010-08-31,136.25,138.009994506836,135.789993286133,136.929992675781,7064100,106.231498718262
2010-09-01,139.009994506836,140.339996337891,137.800003051758,139.740005493164,6897700,108.411544799805
2010-09-02,139.929992675781,140.149993896484,138.449996948242,139.779998779297,4992000,108.44255065918
2010-09-03,141.619995117188,147.990005493164,141.330001831055,147.289993286133,13588500,114.268913269043
2010-09-07,146.149993896484,146.240005493164,144.149993896484,145.210006713867,6211300,112.655250549316
2010-09-08,145.380004882812,149.660003662109,145.360000610352,147.539993286133,8310300,114.462829589844
2010-09-09,149.789993286133,150.679992675781,148.5,149.139999389648,6729800,115.704177856445
2010-09-10,149.460006713867,150.75,148.809997558594,150.389999389648,4417200,116.673881530762
2010-09-13,152.320007324219,154.699996948242,152.300003051758,154.369995117188,7653600,119.761627197266
2010-09-14,153.539993286133,153.75,152.229995727539,152.529998779297,5688200,118.33415222168
2010-09-15,151.669998168945,152.800003051758,150.669998168945,152.559997558594,5698200,118.357429504395
2010-09-16,152.279998779297,152.479995727539,151.160003662109,152.229995727539,4388600,118.101417541504
2010-09-17,152.110000610352,152.470001220703,150.559997558594,150.979995727539,4835600,117.131645202637
2010-09-20,150.979995727539,152.399993896484,149.889999389648,151.899993896484,5640500,117.845405578613
2010-09-21,152.110000610352,154.570007324219,151.089996337891,151.399993896484,6876000,117.457473754883
2010-09-22,149.949996948242,150.550003051758,147.690002441406,148.070007324219,8986100,114.874053955078
2010-09-23,146.360000610352,146.869995117188,143.979995727539,144.910003662109,9152400,112.422477722168
2010-09-24,146.25,147.600006103516,145.820007324219,147.279998779297,5623700,114.261154174805
2010-09-27,147.009994506836,148.410003662109,145.779998779297,146,5205900,113.268104553223
2010-09-28,146.509994506836,146.690002441406,144.059997558594,145.009994506836,5504800,112.50008392334
2010-09-29,145.020004272461,145.020004272461,142.539993286133,144.419998168945,6944900,112.042350769043
2010-09-30,145.25,146.979995727539,144.300003051758,144.580001831055,6854400,112.166496276855
2010-10-01,145.199996948242,148.5,144.820007324219,147.699996948242,7439800,114.587005615234
2010-10-04,147.699996948242,148.470001220703,144.699996948242,146.570007324219,5866700,113.710304260254
2010-10-05,147.559997558594,150.279998779297,146.070007324219,149.570007324219,8724700,116.037788391113
2010-10-06,149.75,152.330001831055,149.130004882812,150.839996337891,6330600,117.023063659668
2010-10-07,152.110000610352,152.360000610352,150.029998779297,151.110000610352,4471500,117.232490539551
2010-10-08,151.149993896484,153.399993896484,150.619995117188,152.660003662109,5225100,118.435035705566
2010-10-11,152.669998168945,153.089996337891,151.270004272461,152.199996948242,4454400,118.078109741211
2010-10-12,151.300003051758,155.449996948242,151.009994506836,155.210006713867,6378000,120.41333770752
2010-10-13,156.300003051758,156.690002441406,154.389999389648,154.729995727539,5626200,120.040916442871
2010-10-14,154.229995727539,154.289993286133,150.550003051758,151.589996337891,6891100,117.604888916016
2010-10-15,152.690002441406,152.690002441406,150.660003662109,150.690002441406,6901500,116.906639099121
2010-10-18,150.929992675781,154.380004882812,150.850006103516,153.699996948242,6972300,119.24186706543
2010-10-19,155.139999389648,159.699996948242,154.110000610352,156.720001220703,14491200,121.584777832031
2010-10-20,156.210006713867,160.25,154.860000610352,159.600006103516,10631200,123.819107055664
2010-10-21,159.580001831055,161.5,158.100006103516,159.300003051758,6350900,123.586380004883
2010-10-22,159.889999389648,159.979995727539,157.5,157.759994506836,4051700,122.391654968262
2010-10-25,159.360000610352,159.449996948242,156.270004272461,157.389999389648,5728300,122.104553222656
2010-10-26,156.720001220703,158.729995727539,156.529998779297,158.289993286133,4068500,122.802787780762
2010-10-27,157.190002441406,160.589996337891,157,160.149993896484,6570900,124.245834350586
2010-10-28,160.860000610352,163.789993286133,160.440002441406,163.240005493164,9918800,126.643043518066
2010-10-29,162.149993896484,163.600006103516,160.949996948242,161.130004882812,4536600,125.006149291992
2010-11-01,161.770004272461,162.960006713867,160.169998168945,161.570007324219,4514400,125.34748840332
2010-11-02,162.059997558594,163,161.800003051758,162.820007324219,3332400,126.317237854004
2010-11-03,163.179992675781,163.179992675781,160.570007324219,162.630004882812,4462800,126.169853210449
2010-11-04,163.619995117188,166.399993896484,162.690002441406,166.389999389648,8162600,129.086898803711
2010-11-05,165.990005493164,171.179992675781,165.919998168945,171.070007324219,11989300,132.717666625977
2010-11-08,169.949996948242,171.610000610352,169.100006103516,169.199996948242,5516100,131.266906738281
2010-11-09,170.300003051758,170.850006103516,166,166.550003051758,7343900,129.210998535156
2010-11-10,166.309997558594,168.649993896484,165.570007324219,167.220001220703,6328100,129.73078918457
2010-11-11,165.789993286133,168.889999389648,165.789993286133,167.710006713867,3931500,130.110946655273
2010-11-12,166.389999389648,168.119995117188,164.649993896484,165.830001831055,4735600,128.652404785156
2010-11-15,165.679992675781,169.350006103516,165.009994506836,167.220001220703,5199000,129.73078918457
2010-11-16,165.800003051758,167,164.660003662109,165.100006103516,5914100,128.086013793945
2010-11-17,165.119995117188,165.729995727539,164,164.889999389648,3726300,127.92317199707
2010-11-18,165.690002441406,168.929992675781,165.600006103516,167.350006103516,4987500,129.831604003906
2010-11-19,167.5,167.75,165.699996948242,166.669998168945,4584500,129.304046630859
2010-11-22,164.300003051758,164.380004882812,158.449996948242,161.050003051758,11364000,124.944053649902
2010-11-23,159.100006103516,160.899993896484,157.660003662109,157.779998779297,7315000,122.407127380371
2010-11-24,158.960006713867,160.699996948242,158.550003051758,160.259994506836,4258200,124.33113861084
2010-11-26,158.460006713867,159.350006103516,158.070007324219,158.220001220703,1876900,122.748519897461
2010-11-29,157.490005493164,160,157,159.279998779297,4819900,123.570823669434
2010-11-30,158.070007324219,159.330001831055,156.139999389648,156.139999389648,5416900,121.401550292969
2010-12-01,158.449996948242,159.199996948242,157,158.449996948242,6024000,123.197647094727
2010-12-02,159.160003662109,163.25,158.839996337891,162.5,7208600,126.346611022949
2010-12-03,161.309997558594,162.5,160.949996948242,162.309997558594,4658000,126.198852539062
2010-12-06,161.660003662109,163.190002441406,161.490005493164,162.649993896484,3686300,126.463218688965
2010-12-07,164.520004272461,164.770004272461,161.440002441406,161.589996337891,5527700,125.639022827148
2010-12-08,161.960006713867,166.139999389648,161.889999389648,166.139999389648,5259500,129.176788330078
2010-12-09,167,167.75,165.75,166.449996948242,5746400,129.41780090332
2010-12-10,166.410003662109,168.470001220703,165.899993896484,168.470001220703,4543600,130.988403320312
2010-12-13,168.25,170.919998168945,167.899993896484,169.479995727539,5325200,131.773696899414
2010-12-14,169.669998168945,169.990005493164,166.839996337891,167.330001831055,4892700,130.102005004883
2010-12-15,166.639999389648,167.289993286133,165.110000610352,165.210006713867,4358100,128.453674316406
2010-12-16,165.690002441406,165.910003662109,163.210006713867,164.460006713867,4164400,127.870590209961
2010-12-17,163.919998168945,165,163.119995117188,164.039993286133,5343000,127.543975830078
2010-12-20,163.740005493164,166.899993896484,163.649993896484,166.050003051758,3719100,129.106735229492
2010-12-21,166.539993286133,168.880004882812,166.5,168.229995727539,4546900,130.801803588867
2010-12-22,168.669998168945,169.679992675781,167.899993896484,169.600006103516,3858500,131.866943359375
2010-12-23,169.100006103516,169.699996948242,167.169998168945,167.600006103516,2494000,130.311935424805
2010-12-27,166.789993286133,170,166.410003662109,169.830001831055,2715000,132.045776367188
2010-12-28,170,171.229995727539,168.830001831055,169.190002441406,2862900,131.548233032227
2010-12-29,169.399993896484,169.779998779297,166.570007324219,167.630004882812,3329800,130.335250854492
2010-12-30,168.089996337891,168.25,166.990005493164,167.639999389648,1745400,130.342971801758
2010-12-31,167.580001831055,168.800003051758,167.009994506836,168.160003662109,1636300,130.747329711914
2011-01-03,170.550003051758,173.25,169.850006103516,173.050003051758,5717100,134.549438476562
2011-01-04,173.869995117188,174,172,173.080001831055,3335500,134.572723388672
2011-01-05,172.050003051758,174.490005493164,172,174,4140600,135.288055419922
2011-01-06,174.509994506836,174.589996337891,171.979995727539,172.210006713867,5375200,133.896331787109
2011-01-07,172.699996948242,172.889999389648,169.360000610352,170.690002441406,4916100,132.714431762695
2011-01-10,170,171.289993286133,169.199996948242,169.759994506836,3650300,131.991439819336
2011-01-11,170.5,171.429992675781,168.320007324219,169.360000610352,4572300,131.680358886719
2011-01-12,169.389999389648,172.309997558594,169.179992675781,171.669998168945,5592900,133.476425170898
2011-01-13,172.039993286133,172.600006103516,171,171.570007324219,3183800,133.398696899414
2011-01-14,171.190002441406,175,171.190002441406,175,5885100,136.065567016602
2011-01-18,174.75,175.339996337891,173.050003051758,174.679992675781,4981200,135.816711425781
2011-01-19,169.460006713867,171.490005493164,165.860000610352,166.490005493164,13372700,129.448867797852
2011-01-20,166.550003051758,167.059997558594,164.009994506836,165.690002441406,8914900,128.826873779297
2011-01-21,165.880004882812,169.199996948242,165.119995117188,166.199996948242,5876500,129.223434448242
2011-01-24,165.990005493164,167.070007324219,165.75,166.300003051758,4624300,129.301177978516
2011-01-25,163.050003051758,164.789993286133,160.119995117188,161.979995727539,11259800,125.942314147949
2011-01-26,161.699996948242,162.839996337891,161.039993286133,161.309997558594,6738000,125.421295166016
2011-01-27,161.130004882812,164.25,161.110000610352,164.029998779297,6036000,127.53621673584
2011-01-28,164.160003662109,165.089996337891,161.419998168945,161.770004272461,4570000,125.779014587402
2011-01-31,161.380004882812,163.720001220703,161.229995727539,163.619995117188,3792800,127.217414855957
2011-02-01,163.860000610352,166.25,163.610000610352,165.330001831055,4138400,128.546920776367
2011-02-02,165.149993896484,166.639999389648,164.199996948242,165.050003051758,2986200,128.329254150391
2011-02-03,164.990005493164,164.990005493164,161.839996337891,164.639999389648,4710400,128.010467529297
2011-02-04,164.880004882812,164.979995727539,162.759994506836,164.830001831055,3354500,128.158218383789
2011-02-07,164.789993286133,168.100006103516,164.600006103516,167.130004882812,5036700,129.946517944336
2011-02-08,167.020004272461,168.720001220703,166.259994506836,168.550003051758,4718700,131.050552368164
2011-02-09,168.229995727539,168.229995727539,164.660003662109,166.009994506836,5663900,129.075714111328
2011-02-10,165.149993896484,166.649993896484,164.679992675781,165.339996337891,4265800,128.554733276367
2011-02-11,165.110000610352,167.690002441406,164.809997558594,166.660003662109,4257100,129.581130981445
2011-02-14,166.149993896484,167.800003051758,165.509994506836,167.520004272461,3547200,130.249725341797
2011-02-15,167.320007324219,168.440002441406,166.820007324219,167.910003662109,4025900,130.552947998047
2011-02-16,168.559997558594,169.899993896484,168,168.809997558594,4606300,131.252731323242
2011-02-17,168.539993286133,168.690002441406,167,167.160003662109,4448100,129.969772338867
2011-02-18,167.039993286133,168.300003051758,166.850006103516,168.039993286133,3728100,130.654022216797
2011-02-22,165.669998168945,165.759994506836,162.350006103516,162.940002441406,5448200,126.688690185547
2011-02-23,162.630004882812,164.800003051758,161.770004272461,163.089996337891,4560400,126.805313110352
2011-02-24,162.199996948242,163.899993896484,161.320007324219,163.440002441406,4619300,127.077461242676
2011-02-25,164.050003051758,165.880004882812,163.520004272461,165.119995117188,4636200,128.383712768555
2011-02-28,165.529998779297,166.25,163.110000610352,163.779998779297,4235200,127.612281799316
2011-03-01,163.550003051758,164.490005493164,161.300003051758,161.309997558594,7015500,125.687774658203
2011-03-02,161.580001831055,163.330001831055,161.110000610352,161.690002441406,4658400,125.983871459961
2011-03-03,162.710006713867,165.179992675781,162.690002441406,164.490005493164,4581200,128.165542602539
2011-03-04,162.880004882812,163,160.360000610352,161,7810800,125.446250915527
